0,박영빈,NC,외야수,16/7/97,182cm,88kg,호원초(의정부리틀)-청량중-충암고-경희대
,박인우,NC,,1/2/82,,,
71,박주찬,NC,내야수,11/1/96,178cm,84kg,동막초-경포중-강릉고-동아대
111,박주현,NC,투수,3/8/99,185cm,85kg,철산초-영동중-충암고-KT
95,박지한,NC,투수,21/10/00,185cm,90kg,동일중앙초-부산중-개성고
,박찬희,NC,포수,19/1/01,180cm,95kg,청계초(노원구리틀)-청원중-청원고-인하대
92,박한결,NC,외야수,26/4/04,181cm,90kg,본리초-경복중-경북고
43,배민서,NC,투수,18/11/99,184cm,99kg,대구수창초-경운중-대구상원고-NC-상무
106,배상호,NC,외야수,12/3/04,181cm,75kg,남도초-경상중-경북고
61,배재환,NC,투수,24/2/95,186cm,100kg,가동초-잠신중-서울고-NC-상무
105,서동욱,NC,투수,26/2/04,177cm,80kg,신천초(송파구리틀)-대치중-신일고
58,서의태,NC,투수,5/9/97,194cm,115kg,묵동초(남양주리틀)-청량중-경기고-KT-넥센-키움
42,서준교,NC,내야수,23/5/03,181cm,83kg,거제제산초(거제리틀)-외포중-김해고
5,서호철,NC,내야수,16/10/96,179cm,85kg,순천남산초-순천이수중-효천고-동의대-NC-상무
31,손아섭,NC,외야수,18/3/88,174cm,84kg,양정초-개성중-부산고-롯데
11,송명기,NC,투수,9/8/00,191cm,93kg,양남초(하남시리틀)-건대부중-장충고
53,신민혁,NC,투수,4/2/99,184cm,95kg,염강초(강서구리틀)-매향중-야탑고
103,신성호,NC,내야수,28/9/03,178cm,76kg,김해삼성초-내동중-마산고
19,신영우,NC,투수,21/4/04,182cm,84kg,센텀초-센텀중-경남고
70,신용석,NC,포수,11/10/03,181cm,91kg,양덕초-마산동중-마산고
1,심창민,NC,투수,1/2/93,185cm,86kg,동삼초-경남중-경남고-삼성-상무-삼성
32,안중열,NC,포수,1/9/95,176cm,87kg,가야초-개성중-부산고-(영남사이버대)-KT-롯데-상무-롯데
34,오영수,NC,내야수,30/1/00,178cm,93kg,사파초-신월중-용마고-NC-상무
38,오장한,NC,외야수,20/5/02,185cm,90kg,희망대초-매향중-장안고
50,오태양,NC,내야수,25/4/02,178cm,67kg,방배초-대치중-청원고
,원종해,NC,,1/2/82,,,
52,윤형준,NC,내야수,31/1/94,186cm,97kg,광주서림초-무등중-진흥고-NC-경찰-LG
29,이민호,NC,투수,11/8/93,185cm,90kg,부산수영초-부산중-부산고
67,이승헌,NC,투수,20/12/95,180cm,93kg,성동초-잠신중-신일고-고려대
48,이용준,NC,투수,8/5/02,180cm,95kg,중대초-양천중-서울디자인고
22,이용찬,NC,투수,2/1/89,185cm,85kg,신원초-양천중-장충고-두산-상무-두산
45,이우석,NC,투수,16/4/96,185cm,80kg,군산남초-군산남중-군산상고-NC-상무
,이인혁,NC,외야수,3/1/99,183cm,89kg,불암초(노원구리틀)-상명중-덕수고
51,이재학,NC,투수,4/10/90,181cm,84kg,대구옥산초-경복중-대구고-두산
112,이종준,NC,투수,9/3/01,191cm,93kg,군산중앙초-군산남중-군산상고
72,이주형,NC,투수,20/12/02,195cm,104kg,서울신사초(서대문구리틀)-충암중-충암고
,이준혁,NC,투수,30/6/03,184cm,87kg,용인포곡초(처인구리틀)-성일중-율곡고
96,이준호,NC,투수,27/3/00,181cm,85kg,부산인지초(해운대리틀)-센텀중-경남고-성균관대
,이한,NC,내야수,25/8/03,181cm,83kg,안산해양초(안산리틀)-수원북중-유신고
65,이현우,NC,투수,5/5/03,183cm,90kg,용인새빛초(용인수지구리틀)-서울이수중-배명고
,임상현,NC,,1/2/82,,,
30,임정호,NC,투수,16/4/90,188cm,90kg,성동초-잠신중-신일고-성균관대-NC-상무
69,임지민,NC,투수,11/10/03,185cm,82kg,가평목동초(가평리틀)-춘천중-강원고
109,임형원,NC,투수,15/9/01,183cm,73kg,시흥계수초(소사리틀)-동산중-인천고
14,전루건,NC,투수,9/6/00,185cm,80kg,도신초-충암중-부천고-두산
57,전사민,NC,투수,6/7/99,194cm,85kg,연서초(부산동래구리틀)-대신중-부산정보고-NC-상무
56,정구범,NC,투수,16/6/00,183cm,71kg,경동초(성동구리틀)-건대부중-덕수고
,정주영,NC,투수,8/6/04,184cm,97kg,대구장기초(대구달서구리틀)-경운중-경북고
12,정진기,NC,외야수,10/10/92,185cm,92kg,화순초-화순중-화순고-SK-SSG
64,조민석,NC,투수,21/12/98,180cm,81kg,천안남산초-천안북중-부천고-원광대
,조현민,NC,,1/2/82,,,
94,조현진,NC,내야수,10/9/02,182cm,69kg,아라초(함안리틀)-창원신월중-마산고
40,채지선,NC,투수,11/7/95,180cm,70kg,학강초-광주동성중-광주제일고-두산-LG
23,천재환,NC,외야수,1/4/94,181cm,83kg,대전신흥초-공주중-화순고-고려대
49,최보성,NC,내야수,16/10/98,181cm,88kg,진해장복초(진해리틀)-외포중-개성고
20,최성영,NC,투수,28/4/97,180cm,85kg,영랑초-설악중-설악고-NC-상무
91,최시혁,NC,투수,19/7/00,190cm,85kg,봉천초-배명중-북일고
,최우석,NC,,1/2/82,,,
24,최우재,NC,외야수,11/4/97,186cm,90kg,광주수창초-진흥중-진흥고
33,최정원,NC,내야수,24/6/00,176cm,75kg,서원초-청주중-청주고-NC-상무
,강산,두산,포수,8/8/03,176cm,78kg,포항대해초-덕수중-서울컨벤션고
23,강승호,두산,내야수,9/2/94,178cm,88kg,순천북초-천안북중-북일고-LG-경찰-LG-SK
63,고봉재,두산,투수,14/5/93,184cm,84kg,감천초-대동중-경남고-호원대
47,곽빈,두산,투수,28/5/99,187cm,95kg,서울학동초-자양중-배명고
34,권민석,두산,내야수,20/2/99,184cm,74kg,영랑초(수원영통구리틀)-설악중-강릉고
27,김강률,두산,투수,28/8/88,187cm,95kg,문촌초(일산리틀)-장성중-경기고-두산-상무
37,김대한,두산,외야수,6/12/00,185cm,83kg,숭인초(강북구리틀)-덕수중-휘문고
41,김동주,두산,투수,14/2/02,190cm,90kg,갈산초-양천중-선린인터넷고
46,김명신,두산,투수,29/11/93,178cm,90kg,남도초-대구중-경북고-경성대
109,김문수,두산,외야수,29/3/04,188cm,94kg,강남초-서울이수중-경기고
19,김민규,두산,투수,7/5/99,178cm,88kg,장평초(광진구리틀)-잠신중-휘문고-두산-상무
18,김민혁,두산,내야수,3/5/96,188cm,100kg,광주대성초-광주동성중-광주동성고
106,김시완,두산,외야수,28/1/04,180cm,84kg,서울이수초-선린중-경동고
62,김유성,두산,투수,1/1/02,190cm,98kg,김해삼성초-내동중-김해고-고려대(얼리 드래프트)
39,김인태,두산,외야수,3/7/94,178cm,78kg,포항제철서초-천안북중-북일고-두산-경찰
52,김재호,두산,내야수,21/3/85,181cm,75kg,남정초-중앙중-중앙고-두산-상무
32,김재환,두산,외야수,22/9/88,183cm,90kg,영랑초-상인천중-인천고-두산-상무
30,김정우,두산,투수,15/5/99,183cm,87kg,소래초-동산중-동산고-SK-상무-SSG
2,김지용,두산,투수,20/2/88,174cm,86kg,이문초(노원구리틀)-청량중-중앙고-강릉영동대-LG
92,김태근,두산,외야수,10/8/96,175cm,74kg,광진초(광진구리틀)-건대부중-배명고-건국대-두산-상무
56,김호준,두산,투수,17/5/98,180cm,82kg,원주일산초-성남성일중-안산공고
111,남율,두산,투수,8/4/04,183cm,76kg,서울도곡초-휘문중-휘문고
,딜런,두산,투수,4/6/96,185cm,92kg,미국 Utah Tech(대)
11,로하스,두산,외야수,24/2/93,183cm,90kg,미국 Vanguard(대)
101,문원,두산,투수,22/8/98,187cm,91kg,사당초-휘문중-강릉고
14,박계범,두산,내야수,11/1/96,177cm,84kg,순천북초-순천이수중-효천고-삼성-상무-삼성
108,박민준,두산,포수,21/10/02,183cm,95kg,아라초-마산동중-용마고-동강대
,박성재,두산,포수,18/11/02,186cm,98kg,가산초-개성중-부산고-두산-상무
38,박소준,두산,투수,21/1/95,177cm,68kg,청주우암초-청주중-청주고
66,박신지,두산,투수,16/7/99,185cm,75kg,목암초(의정부리틀)-영동중-경기고-두산-상무
26,박유연,두산,포수,20/12/98,177cm,77kg,광주화정초-동산중-동산고
60,박정수,두산,투수,29/1/96,178cm,74kg,서울청구초-서울이수중-야탑고-KIA-경찰-KIA-NC
9,박준영,두산,내야수,5/8/97,180cm,90kg,서울도곡초(남양주리틀)-잠신중-경기고-NC
10,박지훈,두산,내야수,7/9/00,183cm,80kg,김해삼성초-경남중-마산고
1,박치국,두산,투수,10/3/98,177cm,78kg,인천숭의초-인천신흥중-제물포고
103,배창현,두산,투수,9/12/98,183cm,78kg,본리초-대구중-경북고
98,백승우,두산,투수,4/1/00,183cm,95kg,장산초(부산동래마린스리틀)-대신중-부산고-동아대
48,브랜든,두산,투수,3/6/94,190cm,81kg,미국
16,서예일,두산,내야수,19/6/93,178cm,83kg,동천초-경주중-성남고-동국대-두산-경찰
8,송승환,두산,외야수,28/10/00,183cm,93kg,신기초(금천구리틀)-양천중-서울고
94,신민철,두산,내야수,13/1/03,185cm,90kg,가동초-휘문중-휘문고
5,신성현,두산,내야수,19/10/90,183cm,92kg,가동초-덕수중-교토고쿠사이고-히로시마-한화
,신창희,두산,포수,10/4/96,187cm,96kg,개신초(청주상당구리틀)-청주중-대구고
20,안승한,두산,포수,25/1/92,176cm,98kg,남정초-선린중-충암고-동아대-KT
3,안재석,두산,내야수,15/2/02,185cm,75kg,성내초(강동구리틀)-배재중-서울고
43,알칸타라,두산,투수,4/12/92,193cm,100kg,도미니카 Liceo secundario Emma Balaguer(고)-KT
53,양석환,두산,내야수,15/7/91,185cm,90kg,백운초-신일중-신일고-동국대-LG-상무-LG
25,양의지,두산,포수,5/6/87,180cm,95kg,송정동초-무등중-진흥고-두산-경찰-두산-NC
57,양찬열,두산,외야수,25/5/97,179cm,84kg,서울상수초-건대부중-장충고-단국대
119,양현진,두산,내야수,3/1/02,191cm,86kg,길주초(안동시리틀)-포항중-영문고
96,윤준호,두산,포수,14/11/00,179cm,90kg,부산안락초(해운대리틀)-센텀중-경남고-동의대
113,이기석,두산,투수,7/6/02,181cm,80kg,수진초-단월중-원주고-부산과학기술대
116,이민혁,두산,투수,13/4/98,185cm,94kg,부천초(부천원미리틀)-서울신월중-장충고-인천재능대-두산
29,이병헌,두산,투수,4/6/03,183cm,95kg,역삼초-영동중-서울고
117,이상연,두산,투수,10/8/01,195cm,103kg,해원초(수영구리틀)-대천중-부산고
55,이승진,두산,투수,7/1/95,186cm,86kg,수원신곡초-매송중-야탑고-상무-SK
50,이영하,두산,투수,1/11/97,192cm,91kg,영일초-강남중-선린인터넷고
95,이원재,두산,투수,7/5/03,187cm,98kg,부산수영초-경남중-경남고
7,이유찬,두산,내야수,5/8/98,175cm,68kg,동막초-천안북중-북일고-두산-상무
,이정원,두산,투수,14/6/99,183cm,82kg,동천초-경주중-경주고-연세대
110,이주엽,두산,투수,26/3/01,188cm,90kg,서울이수초-성남중-성남고
45,이형범,두산,투수,27/2/94,181cm,80kg,화순초-화순중-화순고-NC-경찰-NC
93,임서준,두산,내야수,11/7/04,185cm,85kg,중대초-양천중-경동고
118,장규빈,두산,포수,21/4/01,186cm,98kg,갈산초-서울신월중-경기고
58,장빈,두산,투수,10/7/99,183cm,90kg,백마초-충암중-충암고-강릉영동대
22,장승현,두산,포수,7/3/94,184cm,86kg,인천서림초-동산중-제물포고-두산-경찰
67,장우진,두산,투수,20/3/04,188cm,84kg,제주중앙초-천안북중-북일고
28,장원준,두산,투수,31/7/85,184cm,85kg,부산수영초-대동중-부산고-(영남사이버대)-롯데-경찰-롯데
35,전민재,두산,내야수,30/6/99,181cm,73kg,천안남산초-천안북중-대전고
104,전형근,두산,투수,17/5/00,183cm,80kg,가동초-휘문중-휘문고
,전희범,두산,외야수,8/3/03,184cm,90kg,나주북초-전라중-인상고
31,정수빈,두산,외야수,7/10/90,175cm,70kg,수원신곡초-수원북중-유신고-두산-경찰
105,정유석,두산,투수,17/7/02,185cm,90kg,합포초-마산중-용마고
102,정은재,두산,투수,31/12/91,192cm,92kg,화곡초-덕수중-선린인터넷고
65,정철원,두산,투수,27/3/99,192cm,95kg,역북초-송전중-안산공고
49,제환유,두산,투수,30/9/00,183cm,76kg,둔산초-공주중-공주고
114,조선명,두산,투수,30/12/98,180cm,92kg,장내초-장내중-성지고-LG
51,조수행,두산,외야수,30/8/93,178cm,73kg,노암초-경포중-강릉고-건국대-두산-상무
120,최세창,두산,투수,1/6/01,187cm,95kg,예원초-사직중-개성고
64,최승용,두산,투수,11/5/01,190cm,87kg,양오초-모가중-소래고
61,최원준,두산,투수,21/12/94,182cm,91kg,수유초-신일중-신일고-동국대
107,최종인,두산,투수,1/5/01,185cm,84kg,해강초-센텀중-부산고
59,최준호,두산,투수,3/6/04,188cm,90kg,온양온천초-온양중-북일고
42,최지강,두산,투수,23/7/01,180cm,88kg,광주서석초-광주동성중-광주동성고-강릉영동대
97,한충희,두산,투수,25/12/03,181cm,90kg,광주대성초-무등중-광주제일고
13,허경민,두산,내야수,26/8/90,176cm,69kg,송정동초-충장중-광주제일고-두산-경찰
17,홍건희,두산,투수,29/9/92,187cm,97kg,화순초-화순중-화순고-KIA-상무-KIA
44,홍성호,두산,외야수,15/7/97,187cm,98kg,인헌초-선린중-선린인터넷고
,강병우,KIA,투수,12/12/03,182cm,88kg,군산중앙초-배명중-배명고
36,강이준,KIA,투수,7/4/98,190cm,86kg,발산초-덕수중-구리인창고-KIA-상무
60,고영창,KIA,투수,24/2/89,189cm,100kg,광주서림초-진흥중-진흥고-연세대
57,고종욱,KIA,외야수,11/1/89,184cm,83kg,역삼초-대치중-경기고-한양대-히어로즈-상무-히어로즈-SK-SSG
9,곽도규,KIA,투수,12/4/04,185cm,90kg,도척초-공주중-공주고
43,김건국,KIA,투수,2/2/88,183cm,86kg,한서초(서부리틀)-청량중-덕수정보고-두산-KT-롯데
14,김규성,KIA,내야수,8/3/97,183cm,73kg,갈산초-선린중-선린인터넷고
53,김기훈,KIA,투수,3/1/00,184cm,93kg,광주수창초-무등중-광주동성고-KIA-상무
69,김대유,KIA,투수,8/5/91,187cm,92kg,부산중앙초-부산중-부산고-히어로즈-SK-KT-LG
5,김도영,KIA,내야수,2/10/03,183cm,85kg,광주대성초-광주동성중-광주동성고
18,김도월,KIA,내야수,3/4/04,188cm,80kg,화곡초-영남중-서울고
4,김민수,KIA,외야수,5/4/00,186cm,87kg,부산수영초-경남중-경남고
21,김사윤,KIA,투수,8/6/94,182cm,90kg,광주화정초-무등중-화순고-SK-상무-SK-SSG
35,김석환,KIA,외야수,28/2/99,187cm,97kg,광주서석초-광주동성중-광주동성고
3,김선빈,KIA,내야수,18/12/89,165cm,77kg,화순초-화순중-화순고-KIA-상무
8,김선우,KIA,포수,18/1/01,178cm,80kg,상인천초-상인천중-강릉고
37,김세일,KIA,투수,2/3/03,188cm,91kg,부산수영초-개성중-용마고
24,김승현,KIA,투수,9/7/92,180cm,105kg,노암초-경포중-강릉고-건국대-삼성-상무-삼성
8,김양수,KIA,투수,23/1/01,184cm,80kg,천안남산초-천안북중-북일고
12,김용완,KIA,내야수,2/5/03,176cm,73kg,평촌초-평촌중-안산공고
7,김원경,KIA,내야수,1/5/01,182cm,87kg,사파초-마산중-비봉고
49,김유신,KIA,투수,14/6/99,187cm,100kg,화순초-청주중-세광고-KIA-상무
32,김재열,KIA,투수,2/1/96,183cm,97kg,양정초-개성중-부산고
,김재현,KIA,내야수,2/12/00,176cm,81kg,광주화정초-건대부중-경기고-송원대
,김주섭,KIA,투수,24/5/99,180cm,93kg,도산초-경상중-대구고-고려대
38,김찬민,KIA,투수,13/9/03,184cm,85kg,부안동초-이평중-전주고
42,김태군,KIA,포수,30/12/89,182cm,92kg,양정초-대동중-부산고-LG-NC-경찰-NC-삼성
27,김호령,KIA,외야수,30/4/92,178cm,85kg,관산초-안산중앙중-군산상고-동국대-KIA-경찰
47,나성범,KIA,외야수,3/10/89,183cm,100kg,광주대성초-진흥중-진흥고-연세대-NC
9,나용기,KIA,투수,18/11/98,195cm,105kg,광주서석초-충장중-북일고-동강대
41,남하준,KIA,투수,13/9/96,182cm,78kg,원봉초-세광중-세광고-KIA-상무
,메디나,KIA,투수,18/12/96,185cm,84kg,도미니카 Liceo Secundario Cacique Enriquillo(고)
2,박승훈,KIA,내야수,5/1/99,173cm,75kg,대치중-서울고-연세대
29,박일훈,KIA,투수,7/3/04,182cm,82kg,용마초(처인구리틀)-송전중-안산공고
0,박정우,KIA,외야수,1/2/98,175cm,68kg,역삼초-언북중-덕수고
31,박준표,KIA,투수,26/6/92,181cm,93kg,송정동초-진흥중-중앙고-동강대-KIA-경찰
1,박찬호,KIA,내야수,5/6/95,178cm,72kg,신답초-건대부중-장충고
5,배현호,KIA,포수,20/4/99,177cm,88kg,본리초(서구리틀)-대구중-경북고-히어로즈-키움
33,변우혁,KIA,내야수,18/3/00,185cm,95kg,일산초-현도중-북일고-한화-상무-한화
65,산체스,KIA,투수,31/10/94,185cm,75kg,베네수엘라
30,소크라테스,KIA,외야수,6/9/92,188cm,93kg,도미니카 Liceo Cacique Enriquillo(고)
,손호원,KIA,내야수,7/11/00,182cm,90kg,서흥초-송전중-라온고-단국대
11,송후섭,KIA,투수,18/6/97,190cm,95kg,양덕초-거제외포중-개성고
12,신범수,KIA,포수,25/1/98,177cm,83kg,광주대성초-광주동성중-광주동성고
,앤더슨,KIA,투수,29/10/94,193cm,102kg,미국 American Heritage(고)-KIA
54,양현종,KIA,투수,1/3/88,183cm,91kg,학강초-광주동성중-광주동성고-KIA-텍사스
22,오규석,KIA,투수,4/12/01,187cm,97kg,희망대초-휘문중-휘문고
56,오선우,KIA,내야수,13/12/96,186cm,95kg,성동초-자양중-배명고-인하대
2,오정환,KIA,내야수,27/3/99,185cm,75kg,강남초-자양중-경기고
40,유승철,KIA,투수,2/3/98,184cm,87kg,순천북초-순천이수중-효천고
4,유지성,KIA,투수,15/11/00,189cm,94kg,수유초-자양중-북일고
67,윤도현,KIA,내야수,7/5/03,181cm,84kg,광주화정초-무등중-광주제일고
13,윤영철,KIA,투수,20/4/04,187cm,87kg,창서초(서대문구리틀)-충암중-충암고
19,윤중현,KIA,투수,25/4/95,180cm,84kg,광주서석초-무등중-광주제일고-성균관대
15,이도현,KIA,투수,7/1/05,188cm,90kg,가동초-휘문중-휘문고
6,이성주,KIA,포수,28/3/03,183cm,98kg,고명초-잠신중-경기고
63,이송찬,KIA,투수,8/8/04,187cm,85kg,화순초-광주동성중-광주동성고
25,이우성,KIA,외야수,17/7/94,182cm,95kg,대전유천초-한밭중-대전고-두산-상무-두산-NC
48,이의리,KIA,투수,16/6/02,185cm,90kg,광주수창초-충장중-광주제일고
20,이준영,KIA,투수,10/8/92,177cm,85kg,군산남초-군산중-군산상고-중앙대-KIA-상무
3,이중석,KIA,외야수,27/7/98,190cm,93kg,가양초(강서구리틀)-덕수중-야탑고-건국대
66,이창진,KIA,외야수,4/3/91,173cm,85kg,신도초-동인천중-인천고-건국대-롯데-KT-상무-KT
61,이태규,KIA,투수,21/2/00,188cm,72kg,희망대초-매향중-장안고
17,임기영,KIA,투수,16/4/93,184cm,86kg,대구수창초-경운중-경북고-한화-상무
28,임석진,KIA,내야수,10/10/97,180cm,98kg,군산신풍초-서울이수중-서울고-SK-SSG
1,장시현,KIA,내야수,21/12/01,178cm,75kg,서울도곡초-언북중-충암고
50,장현식,KIA,투수,24/2/95,181cm,91kg,신도초-서울이수중-서울고-NC-경찰-NC
51,전상현,KIA,투수,18/4/96,182cm,84kg,남도초-경복중-대구상원고-KIA-상무
62,정해영,KIA,투수,23/8/01,189cm,98kg,광주대성초-광주동성중-광주제일고
59,정해원,KIA,내야수,21/5/04,185cm,87kg,제주신광초-덕수중-휘문고
22,주효상,KIA,포수,11/11/97,182cm,85kg,역북초-강남중-서울고-히어로즈-키움
13,최수빈,KIA,내야수,8/4/97,176cm,80kg,갈산초-양천중-성남고-SK-SSG
16,최원준,KIA,외야수,23/3/97,178cm,84kg,연현초-서울경원중-서울고-KIA-상무
23,최정용,KIA,내야수,24/10/96,178cm,75kg,서원초-세광중-세광고-삼성-SK-상무
39,최지민,KIA,투수,10/9/03,185cm,100kg,강릉율곡초(강릉리틀)-경포중-강릉고
34,최형우,KIA,외야수,16/12/83,180cm,106kg,진북초-전주동중-전주고-삼성-경찰-삼성
45,파노니,KIA,투수,28/4/94,185cm,92kg,미국 Southern Nevada(대)
28,한승연,KIA,외야수,9/6/03,183cm,90kg,군산신풍초-군산중-전주고
26,한승택,KIA,포수,21/6/94,174cm,83kg,잠전초(남양주리틀)-잠신중-덕수고-한화-경찰
55,한준수,KIA,포수,13/2/99,184cm,95kg,광주서석초-광주동성중-광주동성고
21,홍원빈,KIA,투수,16/10/00,195cm,101kg,안말초-강남중-덕수고
6,홍종표,KIA,내야수,2/5/00,178cm,72kg,동막초-영남중-강릉고-KIA-상무
52,황대인,KIA,내야수,10/2/96,178cm,100kg,군산신풍초-자양중-경기고-KIA-상무
10,황동하,KIA,투수,30/7/02,183cm,96kg,전주진북초-전라중-인상고
,강성우,롯데,,1/2/82,,,
32,강태율,롯데,포수,1/11/96,179cm,91kg,부산수영초-대천중-부경고
,고경표,롯데,,1/2/82,,,
65,고승민,롯데,외야수,11/8/00,189cm,92kg,군산신풍초-배명중-북일고
4,구드럼,롯데,내야수,28/2/92,190cm,99kg,미국 Fayette County(고)
22,구승민,롯데,투수,12/6/90,182cm,86kg,동일초(도봉구리틀)-청원중-청원고-홍익대-롯데-상무
12,국해성,롯데,외야수,8/10/89,180cm,95kg,군산중앙초-동인천중-인천고-두산
19,김강현,롯데,투수,27/2/95,177cm,84kg,고명초-청원중-청원고
40,김기준,롯데,투수,16/4/04,188cm,90kg,대해초-대구중-경북고
,김대현,롯데,,1/2/82,,,
23,김도규,롯데,투수,11/7/98,192cm,118kg,고봉초-충암중-안산공고
,김동규,롯데,,1/2/82,,,
37,김동우,롯데,투수,1/10/95,183cm,80kg,서당초-매송중-야탑고-연세대
50,김동혁,롯데,외야수,15/9/00,177cm,77kg,인천서화초-상인천중-제물포고-강릉영동대
2,김민석,롯데,외야수,9/5/04,185cm,83kg,신도초-휘문중-휘문고
5,김민수,롯데,내야수,18/3/98,184cm,97kg,서화초-동산중-제물포고-롯데-경찰
24,김상수,롯데,투수,2/1/88,180cm,88kg,신자초(자이언츠리틀)-자양중-신일고-(방송통신대)-삼성-상무-키움-SK-SSG
64,김서진,롯데,내야수,5/2/04,175cm,80kg,(분당구리틀)
,김세민,롯데,내야수,14/6/03,183cm,78kg,강릉중앙초-하슬라중-강릉고
34,김원중,롯데,투수,14/6/93,192cm,96kg,학강초-광주동성중-광주동성고
,김재유,롯데,외야수,7/8/92,180cm,82kg,장산초-경남중-부경고-동의대-롯데-상무
,김주현,롯데,내야수,21/12/93,186cm,110kg,성동초-잠신중-북일고-경희대-한화-경찰-한화
15,김진욱,롯데,투수,5/7/02,185cm,90kg,수원신곡초-춘천중-강릉고
61,김창훈,롯데,투수,9/11/01,185cm,98kg,사파초-창원신월중-경남고
14,김태욱,롯데,투수,15/4/98,187cm,88kg,온양초-온양중-북일고-한화
43,나균안,롯데,투수,16/3/98,186cm,109kg,무학초-창원신월중-용마고
,나원탁,롯데,투수,20/8/94,183cm,100kg,석교초-세광중-세광고-홍익대-삼성
52,노진혁,롯데,내야수,15/7/89,184cm,80kg,광주대성초-광주동성중-광주동성고-성균관대-NC-상무-NC
,렉스,롯데,외야수,12/11/93,188cm,86kg,미국 Kentucky(대)
38,문경찬,롯데,투수,8/7/92,186cm,85kg,부천북초-동인천중-인천고-건국대-KIA-상무-KIA-NC
,민성우,롯데,포수,10/3/99,174cm,82kg,동막초-동인천중-인천고-인하대
97,박건,롯데,외야수,25/4/02,185cm,90kg,강진북초-나주세지중-광주동성고-부산과학기술대
111,박명현,롯데,투수,16/6/01,185cm,80kg,부천북초-대원중-야탑고
,박성준,롯데,,1/2/82,,,
21,박세웅,롯데,투수,30/11/95,182cm,85kg,대구경운초-경운중-경북고-KT
53,박승욱,롯데,내야수,4/12/92,184cm,83kg,칠성초-경복중-대구상원고-SK-KT
67,박영완,롯데,투수,22/7/00,183cm,85kg,양덕초-마산동중-대구고
,박준우,롯데,,1/2/82,,,
44,박진,롯데,투수,2/4/99,182cm,106kg,부산대연초-부산중-부산고
17,박형준,롯데,외야수,28/6/01,184cm,105kg,신매초(경산시리틀)-대구중-대구고-SK
28,반즈,롯데,투수,1/10/95,189cm,91kg,미국 Clemson(대)
,배세종,롯데,,1/2/82,,,
87,배영빈,롯데,내야수,26/6/00,178cm,70kg,가동초-잠신중-서울고-홍익대
98,배인혁,롯데,내야수,29/1/04,170cm,70kg,새빛초(용인수지구리틀)-동인천중-인천고
,백두산,롯데,,1/2/82,,,
69,서동욱,롯데,포수,24/3/00,175cm,88kg,순천남산초-순천이수중-순천효천고-홍익대
,서준원,롯데,투수,5/11/00,185cm,104kg,신금초(부산북구리틀)-개성중-경남고
60,석상호,롯데,투수,14/4/00,182cm,102kg,효제초-덕수중-청원고-고려대
,소한빈,롯데,,1/2/82,,,
6,손성빈,롯데,포수,14/1/02,183cm,92kg,희망대초-신흥중-장안고-롯데-상무
,스트레일리,롯데,투수,1/12/88,189cm,100kg,미국 Turston(고)-미국 Marshall(대)
3,신윤후,롯데,외야수,5/1/96,177cm,77kg,무학초-마산중-마산고-동의대
31,신정락,롯데,투수,13/5/87,178cm,78kg,천안남산초-천안북중-북일고-고려대-LG-한화
39,심재민,롯데,투수,18/2/94,182cm,92kg,장유초(김해엔젤스리틀)-개성중-개성고-(전남과학대)-KT
0,안권수,롯데,외야수,19/4/93,175cm,80kg,일본 타카사초-일본 키시중-일본 와세다실업고-일본 와세다대-두산
,안우진,롯데,,1/2/82,,,
13,안치홍,롯데,내야수,2/7/90,178cm,97kg,구지초(구리리틀)-대치중-서울고-KIA-경찰-KIA
100,엄태호,롯데,외야수,3/1/01,186cm,84kg,도신초-영남중-장충고
36,우강훈,롯데,투수,3/10/02,183cm,88kg,희망대초-매송중-야탑고
46,윌커슨,롯데,투수,24/5/89,188cm,104kg,미국 Cumberland(대)
27,유강남,롯데,포수,15/7/92,182cm,88kg,청원초-휘문중-서울고-LG-상무-LG
,유제모,롯데,,1/2/82,,,
91,윤동희,롯데,외야수,18/9/03,187cm,85kg,현산초-대원중-야탑고
41,윤명준,롯데,투수,18/6/89,178cm,78kg,광주서석초-광주동성중-광주동성고-고려대-두산-상무-두산
51,윤성빈,롯데,투수,26/2/99,197cm,90kg,동일중앙초-경남중-부산고
63,윤수녕,롯데,외야수,1/3/00,173cm,73kg,대전신흥초-한밭중-대전고-연세대
30,이민석,롯데,투수,10/12/03,189cm,95kg,부산수영초-대천중-개성고
104,이병준,롯데,투수,28/5/02,185cm,95kg,부산청동초(영도구리틀)-경남중-개성고
,이선우,롯데,,1/2/82,,,
35,이인복,롯데,투수,18/6/91,187cm,97kg,희망대초-성일중-서울고-연세대-롯데-경찰
,이정우,롯데,외야수,28/2/01,182cm,84kg,부산수영초-경남중-경남고-LG
48,이정훈,롯데,포수,7/12/94,185cm,90kg,교문초-배재중-휘문고-경희대-KIA-상무-KIA
109,이주찬,롯데,내야수,21/9/98,181cm,86kg,송수초(해운대리틀)-센텀중-경남고-동의대
62,이진하,롯데,투수,2/6/04,191cm,96kg,백송초(일산리틀)-영남중-장충고
94,이태연,롯데,투수,21/2/04,180cm,80kg,화곡초-영남중-충암고
7,이학주,롯데,내야수,4/11/90,187cm,87kg,하안북초-양천중-충암고-삼성
,이호준,롯데,,1/2/82,,,
49,장두성,롯데,외야수,16/9/99,176cm,75kg,축현초-재능중-동산고
96,장세진,롯데,투수,30/12/04,179cm,80kg,군산남초-군산중-군산상고
